Row,Column,value
-5.0026492,1.90592788,5.588369876
-5.0026492,2.22744362,9.591732662
-5.0026492,2.54895936,10.39348133
-5.0026492,2.8704751,9.379246144
-5.0026492,3.19199084,6.242075053
-5.0026492,3.51350658,5.659482359
-5.0026492,3.83502232,3.770370124
-5.0026492,4.15653806,-0.637413307
-5.0026492,4.4780538,0.703139692
-5.0026492,4.79956954,4.945383642
-5.0026492,5.12108528,-3.64919604
-5.0026492,5.44260102,7.571225557
-5.0026492,5.76411676,3.091133295
-5.0026492,6.0856325,-0.803288064
-5.0026492,6.40714824,-4.441450576
-5.0026492,6.72866398,-2.792423688
-5.0026492,7.05017972,-4.051358539
-5.0026492,7.37169546,-6.781124687
-5.0026492,7.6932112,-5.898221208
-5.0026492,8.01472694,-6.228496538
-5.0026492,8.33624268,-6.383875027
-5.0026492,8.65775842,-6.640090703
-5.0026492,8.97927416,-5.890358299
-5.0026492,9.3007899,-1.343180999
-5.0026492,9.62230564,2.379072961
-5.0026492,9.94382138,5.464939009
-5.0026492,10.26533712,5.136308323
-5.0026492,10.58685286,5.026412523
-5.0026492,10.9083686,6.077293505
-5.0026492,11.22988434,6.7232213
-5.0026492,11.55140008,8.862984701
-5.0026492,11.87291582,6.389762644
-5.0026492,12.19443156,5.651726875
-5.0026492,12.5159473,6.176365694
-5.0026492,12.83746304,6.365448208
-5.0026492,13.15897878,6.473447246
-5.0026492,13.48049452,6.610407098
-5.0026492,13.80201026,6.711233101
-5.0026492,14.123526,6.872856628
-4.841084467,-18.028048,2.156630765
-4.841084467,-17.70653226,0.774005711
-4.841084467,-17.38501652,2.343192608
-4.841084467,-17.06350078,1.878383505
-4.841084467,-16.74198504,-1.947696224
-4.841084467,-16.4204693,-1.890279824
-4.841084467,-16.09895356,-3.444342865
-4.841084467,-15.77743782,-4.583719465
-4.841084467,-15.45592208,-4.826769886
-4.841084467,-15.13440634,-5.025475146
-4.841084467,-14.8128906,-5.220656069
-4.841084467,-14.49137486,-5.469878732
-4.841084467,-14.16985912,-6.015855909
-4.841084467,-13.84834338,-6.5502321
-4.841084467,-13.52682764,-5.146257547
-4.841084467,-13.2053119,-3.637757425
-4.841084467,-12.88379616,-2.921674128
-4.841084467,-12.56228042,-2.57617908
-4.841084467,-12.24076468,-2.489476983
-4.841084467,-11.91924894,-2.612752748
-4.841084467,-11.5977332,-2.872991539
-4.841084467,-11.27621746,-3.227787885
-4.841084467,-10.95470172,-3.64700373
-4.841084467,-10.63318598,-4.062084376
-4.841084467,-10.31167024,-4.439530637
-4.841084467,-9.9901545,-4.781517811
-4.841084467,-9.66863876,-5.081795133
-4.841084467,-9.34712302,-5.3369907
-4.841084467,-9.02560728,-5.541018941
-4.841084467,-8.70409154,-5.695036332
-4.841084467,-8.3825758,-5.787028815
-4.841084467,-8.06106006,-5.799519738
-4.841084467,-7.73954432,-5.746777629
-4.841084467,-7.41802858,-5.687274679
-4.841084467,-7.09651284,-5.621077291
-4.841084467,-6.7749971,-5.542692108
-4.841084467,-6.45348136,-5.44397865
-4.841084467,-6.13196562,-5.313839244
-4.841084467,-5.81044988,-5.142194201
-4.841084467,-5.48893414,-4.913366793
-4.841084467,-5.1674184,-4.606585796
-4.841084467,-4.84590266,-4.181614579
-4.841084467,-4.52438692,-3.575172747
-4.841084467,-4.20287118,-2.771037589
-4.841084467,-3.88135544,-1.598812713
-4.841084467,-3.5598397,-4.514257527
-4.841084467,-3.23832396,-6.941991245
-4.841084467,-2.91680822,-9.666542098
-4.841084467,-2.59529248,-10.92774065
-4.841084467,-2.27377674,-12.12607271
-4.841084467,-1.952261,-12.66259986
-4.841084467,-1.63074526,-13.06856587
-4.841084467,-1.30922952,-13.17542449
-4.841084467,-0.98771378,-13.26123824
-4.841084467,-0.66619804,-13.30353076
-4.841084467,-0.3446823,-13.30735397
-4.841084467,-0.02316656,-13.29781019
-4.841084467,0.29834918,-13.33358697
-4.841084467,0.61986492,-13.39293041
-4.841084467,0.94138066,-13.22246735
-4.841084467,1.2628964,-12.00060481
-4.841084467,1.58441214,1.43187042
-4.841084467,1.90592788,9.494814315
-4.841084467,2.22744362,11.09188326
-4.841084467,2.54895936,9.402410931
-4.841084467,2.8704751,7.600273145
-4.841084467,3.19199084,5.205233075
-4.841084467,3.51350658,5.83730471
-4.841084467,3.83502232,5.729111043
-4.841084467,4.15653806,1.605033919
-4.841084467,4.4780538,-2.338841928
-4.841084467,4.79956954,4.697674378
-4.841084467,5.12108528,-0.883279737
-4.841084467,5.44260102,6.734516863
-4.841084467,5.76411676,3.382685274
-4.841084467,6.0856325,1.978563735
-4.841084467,6.40714824,-2.389446134
-4.841084467,6.72866398,0.6390535
-4.841084467,7.05017972,-2.360367947
-4.841084467,7.37169546,-7.535239224
-4.841084467,7.6932112,-4.144306536
-4.841084467,8.01472694,-5.47639322
-4.841084467,8.33624268,-5.937306076
-4.841084467,8.65775842,-5.679218688
-4.841084467,8.97927416,-4.73908655
-4.841084467,9.3007899,-0.450741023
-4.841084467,9.62230564,3.382642465
-4.841084467,9.94382138,5.712635783
-4.841084467,10.26533712,6.160826374
-4.841084467,10.58685286,5.819193175
-4.841084467,10.9083686,6.453249037
-4.841084467,11.22988434,6.174853645
-4.841084467,11.55140008,5.475918036
-4.841084467,11.87291582,5.118353775
-4.841084467,12.19443156,5.494634866
-4.841084467,12.5159473,5.808131302
-4.841084467,12.83746304,6.03014742
-4.841084467,13.15897878,6.222199838
-4.841084467,13.48049452,6.36511104
-4.841084467,13.80201026,6.46839056
-4.841084467,14.123526,6.724556442
-4.679519733,-18.028048,1.840644302
-4.679519733,-17.70653226,1.021453893
-4.679519733,-17.38501652,2.17064818
-4.679519733,-17.06350078,2.698543162
-4.679519733,-16.74198504,-2.875165355
-4.679519733,-16.4204693,-1.933183778
-4.679519733,-16.09895356,-3.290667629
-4.679519733,-15.77743782,-4.670026097
-4.679519733,-15.45592208,-4.886109471
-4.679519733,-15.13440634,-5.101755078
-4.679519733,-14.8128906,-5.310139232
-4.679519733,-14.49137486,-5.583029667
-4.679519733,-14.16985912,-6.137734943
-4.679519733,-13.84834338,-6.478854373
-4.679519733,-13.52682764,-4.7594817
-4.679519733,-13.2053119,-3.205990599
-4.679519733,-12.88379616,-2.462183535
-4.679519733,-12.56228042,-2.114271273
-4.679519733,-12.24076468,-2.027493116
-4.679519733,-11.91924894,-2.158880838
-4.679519733,-11.5977332,-2.44454413
-4.679519733,-11.27621746,-2.824404472
-4.679519733,-10.95470172,-3.27675425
-4.679519733,-10.63318598,-3.754311455
-4.679519733,-10.31167024,-4.201014489
-4.679519733,-9.9901545,-4.603829997
-4.679519733,-9.66863876,-4.967435447
-4.679519733,-9.34712302,-5.279030951
-4.679519733,-9.02560728,-5.523529217
-4.679519733,-8.70409154,-5.706337457
-4.679519733,-8.3825758,-5.819377718
-4.679519733,-8.06106006,-5.838721507
-4.679519733,-7.73954432,-5.772205535
-4.679519733,-7.41802858,-5.69385562
-4.679519733,-7.09651284,-5.60561314
-4.679519733,-6.7749971,-5.499836131
-4.679519733,-6.45348136,-5.365201815
-4.679519733,-6.13196562,-5.185064174
-4.679519733,-5.81044988,-4.94660784
-4.679519733,-5.48893414,-4.627648596
-4.679519733,-5.1674184,-4.188384337
-4.679519733,-4.84590266,-3.544958244
-4.679519733,-4.52438692,-2.511973999
-4.679519733,-4.20287118,-0.879466745
-4.679519733,-3.88135544,1.008415333
-4.679519733,-3.5598397,-4.008070118
-4.679519733,-3.23832396,0.027126849
-4.679519733,-2.91680822,-9.025063694
-4.679519733,-2.59529248,-11.21746407
-4.679519733,-2.27377674,-11.94757028
-4.679519733,-1.952261,-12.39910024
-4.679519733,-1.63074526,-13.1761257
-4.679519733,-1.30922952,-13.24894794
-4.679519733,-0.98771378,-13.32932409
-4.679519733,-0.66619804,-13.37281082
-4.679519733,-0.3446823,-13.3457457
-4.679519733,-0.02316656,-13.31847448
-4.679519733,0.29834918,-12.98357682
-4.679519733,0.61986492,-13.0824967
-4.679519733,0.94138066,-10.75176858
-4.679519733,1.2628964,-12.26808112
-4.679519733,1.58441214,1.437015834
-4.679519733,1.90592788,11.13575538
-4.679519733,2.22744362,10.92390034
-4.679519733,2.54895936,8.804835319
-4.679519733,2.8704751,5.510995764
-4.679519733,3.19199084,4.212910183
-4.679519733,3.51350658,6.062083433
-4.679519733,3.83502232,9.570021975
-4.679519733,4.15653806,4.553609454
-4.679519733,4.4780538,3.028493713
-4.679519733,4.79956954,5.951709667
-4.679519733,5.12108528,-0.557770721
-4.679519733,5.44260102,6.797512932
-4.679519733,5.76411676,0.696612937
-4.679519733,6.0856325,-4.657615083
-4.679519733,6.40714824,-1.546792244
-4.679519733,6.72866398,0.435544472
-4.679519733,7.05017972,0.069799741
-4.679519733,7.37169546,-1.898854652
-4.679519733,7.6932112,-1.082722543
-4.679519733,8.01472694,-5.086344472
-4.679519733,8.33624268,-6.051673714
-4.679519733,8.65775842,-3.435504216
-4.679519733,8.97927416,-2.619789653
-4.679519733,9.3007899,1.216993834
-4.679519733,9.62230564,4.366336684
-4.679519733,9.94382138,5.409452031
-4.679519733,10.26533712,7.299911819
-4.679519733,10.58685286,7.02419603
-4.679519733,10.9083686,7.077985229
-4.679519733,11.22988434,5.622188427
-4.679519733,11.55140008,4.099617096
-4.679519733,11.87291582,4.102998055
-4.679519733,12.19443156,4.456394654
-4.679519733,12.5159473,5.403313891
-4.679519733,12.83746304,5.71197574
-4.679519733,13.15897878,5.954884778
-4.679519733,13.48049452,6.128939353
-4.679519733,13.80201026,6.311945234
-4.679519733,14.123526,6.577174242
-4.517955,-18.028048,1.570168665
-4.517955,-17.70653226,1.043877754
-4.517955,-17.38501652,1.814652791
-4.517955,-17.06350078,3.41629646
-4.517955,-16.74198504,-0.328591805
-4.517955,-16.4204693,-2.327377966
-4.517955,-16.09895356,-3.10889048
-4.517955,-15.77743782,-4.559733196
-4.517955,-15.45592208,-4.956521445
-4.517955,-15.13440634,-5.179072386
-4.517955,-14.8128906,-5.400857389
-4.517955,-14.49137486,-5.676542524
-4.517955,-14.16985912,-6.2650885
-4.517955,-13.84834338,-6.213498228
-4.517955,-13.52682764,-4.332607959
-4.517955,-13.2053119,-2.745181936
-4.517955,-12.88379616,-1.966251469
-4.517955,-12.56228042,-1.611595889
-4.517955,-12.24076468,-1.524595504
-4.517955,-11.91924894,-1.666243914
-4.517955,-11.5977332,-1.975758484
-4.517955,-11.27621746,-2.383378911
-4.517955,-10.95470172,-2.863793263
-4.517955,-10.63318598,-3.393766137
-4.517955,-10.31167024,-3.918556137
-4.517955,-9.9901545,-4.395395132
-4.517955,-9.66863876,-4.823680028
-4.517955,-9.34712302,-5.20006072
-4.517955,-9.02560728,-5.4991918
-4.517955,-8.70409154,-5.718240659
-4.517955,-8.3825758,-5.857659238
-4.517955,-8.06106006,-5.887778358
-4.517955,-7.73954432,-5.807681745
-4.517955,-7.41802858,-5.709992831
-4.517955,-7.09651284,-5.598781165
-4.517955,-6.7749971,-5.463749775
-4.517955,-6.45348136,-5.28934663
-4.517955,-6.13196562,-5.051734711
-4.517955,-5.81044988,-4.732447639
-4.517955,-5.48893414,-4.29660733
-4.517955,-5.1674184,-3.669912417
-4.517955,-4.84590266,-2.68989624
-4.517955,-4.52438692,-0.85588335
-4.517955,-4.20287118,1.301846349
-4.517955,-3.88135544,1.907341657
-4.517955,-3.5598397,-5.720051984
-4.517955,-3.23832396,1.178251331
-4.517955,-2.91680822,-5.062054992
-4.517955,-2.59529248,-6.831358741
-4.517955,-2.27377674,-8.709571116
-4.517955,-1.952261,-9.942689608
-4.517955,-1.63074526,-12.84471284
-4.517955,-1.30922952,-13.3021945
-4.517955,-0.98771378,-13.38847311
-4.517955,-0.66619804,-13.43554477
-4.517955,-0.3446823,-13.37566737
-4.517955,-0.02316656,-13.3308187
-4.517955,0.29834918,-11.66506603
-4.517955,0.61986492,-7.825241702
-4.517955,0.94138066,-4.062050744
-4.517955,1.2628964,-4.190031204
-4.517955,1.58441214,1.33711131
-4.517955,1.90592788,9.066897816
-4.517955,2.22744362,10.61616491
-4.517955,2.54895936,9.019584442
-4.517955,2.8704751,3.911505305
-4.517955,3.19199084,3.924929938
-4.517955,3.51350658,5.180178128
-4.517955,3.83502232,7.531400714
-4.517955,4.15653806,6.268633648
-4.517955,4.4780538,6.041852953
-4.517955,4.79956954,6.599280944
-4.517955,5.12108528,-2.245805031
-4.517955,5.44260102,8.881882333
-4.517955,5.76411676,0.122085016
-4.517955,6.0856325,-4.448127192
-4.517955,6.40714824,-1.435853683
-4.517955,6.72866398,-1.36807444
-4.517955,7.05017972,-0.450721611
-4.517955,7.37169546,-1.039509038
-4.517955,7.6932112,-0.250925576
-4.517955,8.01472694,-4.499739785
-4.517955,8.33624268,-5.527306766
-4.517955,8.65775842,-0.380511308
-4.517955,8.97927416,-1.394136656
-4.517955,9.3007899,2.817856684
-4.517955,9.62230564,4.863534355
-4.517955,9.94382138,4.872302488
-4.517955,10.26533712,7.720448434
-4.517955,10.58685286,8.140192345
-4.517955,10.9083686,8.019673551
-4.517955,11.22988434,5.499030338
-4.517955,11.55140008,5.179862713
-4.517955,11.87291582,4.184010451
-4.517955,12.19443156,3.997072869
-4.517955,12.5159473,5.039078477
-4.517955,12.83746304,5.4052768
-4.517955,13.15897878,5.688637368
-4.517955,13.48049452,5.901094656
-4.517955,13.80201026,6.162155511
-4.517955,14.123526,6.428367902
-4.356390267,-18.028048,1.345203853
-4.356390267,-17.70653226,0.866346472
-4.356390267,-17.38501652,1.498832599
-4.356390267,-17.06350078,2.549199366
-4.356390267,-16.74198504,-1.835620771
-4.356390267,-16.4204693,-2.061553134
-4.356390267,-16.09895356,-2.957758389
-4.356390267,-15.77743782,-4.475339756
-4.356390267,-15.45592208,-5.032455615
-4.356390267,-15.13440634,-5.255802107
-4.356390267,-14.8128906,-5.49057466
-4.356390267,-14.49137486,-5.744834146
-4.356390267,-14.16985912,-6.457323146
-4.356390267,-13.84834338,-5.806996478
-4.356390267,-13.52682764,-3.86851109
-4.356390267,-13.2053119,-2.255646198
-4.356390267,-12.88379616,-1.435911519
-4.356390267,-12.56228042,-1.072189335
-4.356390267,-12.24076468,-0.980957781
-4.356390267,-11.91924894,-1.132603921
-4.356390267,-11.5977332,-1.462912513
-4.356390267,-11.27621746,-1.902072898
-4.356390267,-10.95470172,-2.41390777
-4.356390267,-10.63318598,-2.984775928
-4.356390267,-10.31167024,-3.57982058
-4.356390267,-9.9901545,-4.146501413
-4.356390267,-9.66863876,-4.654994479
-4.356390267,-9.34712302,-5.10232323
-4.356390267,-9.02560728,-5.463777127
-4.356390267,-8.70409154,-5.730918554
-4.356390267,-8.3825758,-5.903511784
-4.356390267,-8.06106006,-5.949348329
-4.356390267,-7.73954432,-5.856837452
-4.356390267,-7.41802858,-5.740072224
-4.356390267,-7.09651284,-5.60587353
-4.356390267,-6.7749971,-5.440407062
-4.356390267,-6.45348136,-5.221669295
-4.356390267,-6.13196562,-4.918150977
-4.356390267,-5.81044988,-4.500374524
-4.356390267,-5.48893414,-3.909617502
-4.356390267,-5.1674184,-3.016133658
-4.356390267,-4.84590266,-1.448771877
-4.356390267,-4.52438692,1.683639096
-4.356390267,-4.20287118,1.429637412
-4.356390267,-3.88135544,1.524969836
-4.356390267,-3.5598397,-2.277800647
-4.356390267,-3.23832396,0.170740436
-4.356390267,-2.91680822,-4.042791295
-4.356390267,-2.59529248,-2.099007389
-4.356390267,-2.27377674,-4.698924958
-4.356390267,-1.952261,-6.682982161
-4.356390267,-1.63074526,-11.68500392
-4.356390267,-1.30922952,-13.29812622
-4.356390267,-0.98771378,-13.42969798
-4.356390267,-0.66619804,-13.46970101
-4.356390267,-0.3446823,-13.39106766
-4.356390267,-0.02316656,-13.32516774
-4.356390267,0.29834918,-9.899716192
-4.356390267,0.61986492,-0.905570032
-4.356390267,0.94138066,5.944094396
-4.356390267,1.2628964,6.934820143
-4.356390267,1.58441214,-0.359041538
-4.356390267,1.90592788,7.231217397
-4.356390267,2.22744362,10.1199329
-4.356390267,2.54895936,8.808671287
-4.356390267,2.8704751,4.546347477
-4.356390267,3.19199084,4.544457346
-4.356390267,3.51350658,5.587491605
-4.356390267,3.83502232,6.384866198
-4.356390267,4.15653806,5.392633225
-4.356390267,4.4780538,5.772553853
-4.356390267,4.79956954,4.678693763
-4.356390267,5.12108528,-1.159924795
-4.356390267,5.44260102,6.231385056
-4.356390267,5.76411676,-2.728297236
-4.356390267,6.0856325,0.065161559
-4.356390267,6.40714824,-0.93629578
-4.356390267,6.72866398,-3.503599604
-4.356390267,7.05017972,-1.101768147
-4.356390267,7.37169546,-1.942232085
-4.356390267,7.6932112,-1.502470475
-4.356390267,8.01472694,-3.85342176
-4.356390267,8.33624268,-1.118074157
-4.356390267,8.65775842,3.2169619
-4.356390267,8.97927416,-1.914325658
-4.356390267,9.3007899,3.683054837
-4.356390267,9.62230564,6.903151399
-4.356390267,9.94382138,5.102348219
-4.356390267,10.26533712,7.16790396
-4.356390267,10.58685286,8.258045667
-4.356390267,10.9083686,7.832819933
-4.356390267,11.22988434,6.691759083
-4.356390267,11.55140008,5.620078416
-4.356390267,11.87291582,4.324872086
-4.356390267,12.19443156,3.774196041
-4.356390267,12.5159473,4.716464507
-4.356390267,12.83746304,5.103810336
-4.356390267,13.15897878,5.480032285
-4.356390267,13.48049452,5.740016694
-4.356390267,13.80201026,6.010941648
-4.356390267,14.123526,6.278137421
-4.194825533,-18.028048,1.26562975
-4.194825533,-17.70653226,0.5812719
-4.194825533,-17.38501652,1.263669725
-4.194825533,-17.06350078,0.553882457
-4.194825533,-16.74198504,-2.808480327
-4.194825533,-16.4204693,-0.961892093
-4.194825533,-16.09895356,-2.809164729
-4.194825533,-15.77743782,-4.572096463
-4.194825533,-15.45592208,-5.109975966
-4.194825533,-15.13440634,-5.330080378
-4.194825533,-14.8128906,-5.587740434
-4.194825533,-14.49137486,-5.961578483
-4.194825533,-14.16985912,-6.831702001
-4.194825533,-13.84834338,-5.299487758
-4.194825533,-13.52682764,-3.370375838
-4.194825533,-13.2053119,-1.735239495
-4.194825533,-12.88379616,-0.869317695
-4.194825533,-12.56228042,-0.493824282
-4.194825533,-12.24076468,-0.39958564
-4.194825533,-11.91924894,-0.557875275
-4.194825533,-11.5977332,-0.907895887
-4.194825533,-11.27621746,-1.377255868
-4.194825533,-10.95470172,-1.925738379
-4.194825533,-10.63318598,-2.534110408
-4.194825533,-10.31167024,-3.186788048
-4.194825533,-9.9901545,-3.840632111
-4.194825533,-9.66863876,-4.450167429
-4.194825533,-9.34712302,-4.986250855
-4.194825533,-9.02560728,-5.422483191
-4.194825533,-8.70409154,-5.747543328
-4.194825533,-8.3825758,-5.959129944
-4.194825533,-8.06106006,-6.026297937
-4.194825533,-7.73954432,-5.924585613
-4.194825533,-7.41802858,-5.789799142
-4.194825533,-7.09651284,-5.633651459
-4.194825533,-6.7749971,-5.437351377
-4.194825533,-6.45348136,-5.17008235
-4.194825533,-6.13196562,-4.795023107
-4.194825533,-5.81044988,-4.264975155
-4.194825533,-5.48893414,-3.475391157
-4.194825533,-5.1674184,-2.17307018
-4.194825533,-4.84590266,0.131970096
-4.194825533,-4.52438692,1.957468848
-4.194825533,-4.20287118,1.796829464
-4.194825533,-3.88135544,1.640561259
-4.194825533,-3.5598397,0.574428141
-4.194825533,-3.23832396,-3.240398347
-4.194825533,-2.91680822,-5.162624748
-4.194825533,-2.59529248,1.060683161
-4.194825533,-2.27377674,-0.937520111
-4.194825533,-1.952261,-3.987337916
-4.194825533,-1.63074526,-10.66481912
-4.194825533,-1.30922952,-13.21303578
-4.194825533,-0.98771378,-13.43048346
-4.194825533,-0.66619804,-13.44615773
-4.194825533,-0.3446823,-13.39029885
-4.194825533,-0.02316656,-13.34324898
-4.194825533,0.29834918,-7.868065702
-4.194825533,0.61986492,8.062647341
-4.194825533,0.94138066,11.24067351
-4.194825533,1.2628964,5.628351569
-4.194825533,1.58441214,-3.274995443
-4.194825533,1.90592788,6.113814614
-4.194825533,2.22744362,9.674026911
-4.194825533,2.54895936,7.878444772
-4.194825533,2.8704751,4.658249307
-4.194825533,3.19199084,5.119799078
-4.194825533,3.51350658,6.34722579
-4.194825533,3.83502232,5.925543097
-4.194825533,4.15653806,4.743890541
-4.194825533,4.4780538,4.83844482
-4.194825533,4.79956954,4.849084284
-4.194825533,5.12108528,1.544283147
-4.194825533,5.44260102,7.025238595
-4.194825533,5.76411676,-0.833138393
-4.194825533,6.0856325,4.940625448
-4.194825533,6.40714824,-2.581710198
-4.194825533,6.72866398,-6.576842667
-4.194825533,7.05017972,-0.31551914
-4.194825533,7.37169546,-2.602144206
-4.194825533,7.6932112,-2.930761064
-4.194825533,8.01472694,-2.647755694
-4.194825533,8.33624268,-1.177170595
-4.194825533,8.65775842,4.02718446
-4.194825533,8.97927416,-3.594897037
-4.194825533,9.3007899,4.618904364
-4.194825533,9.62230564,7.366042214
-4.194825533,9.94382138,6.189919258
-4.194825533,10.26533712,7.175821932
-4.194825533,10.58685286,7.549207969
-4.194825533,10.9083686,6.475446901
-4.194825533,11.22988434,7.60330975
-4.194825533,11.55140008,5.307375138
-4.194825533,11.87291582,4.188692876
-4.194825533,12.19443156,3.53126459
-4.194825533,12.5159473,4.289107834
-4.194825533,12.83746304,4.810278671
-4.194825533,13.15897878,5.285702304
-4.194825533,13.48049452,5.575530319
-4.194825533,13.80201026,5.858303644
-4.194825533,14.123526,6.126482799
-4.0332608,-18.028048,1.340174862
-4.0332608,-17.70653226,1.451257156
-4.0332608,-17.38501652,1.554399862
-4.0332608,-17.06350078,0.104986764
-4.0332608,-16.74198504,-2.642892107
-4.0332608,-16.4204693,-2.285160399
-4.0332608,-16.09895356,-2.739750445
-4.0332608,-15.77743782,-4.859241184
-4.0332608,-15.45592208,-5.18721256
-4.0332608,-15.13440634,-5.409688785
-4.0332608,-14.8128906,-5.704284026
-4.0332608,-14.49137486,-6.197703299
-4.0332608,-14.16985912,-6.693371281
-4.0332608,-13.84834338,-4.746863229
-4.0332608,-13.52682764,-2.834350864
-4.0332608,-13.2053119,-1.180217234
-4.0332608,-12.88379616,-0.265574819
-4.0332608,-12.56228042,0.127038196
-4.0332608,-12.24076468,0.221992291
-4.0332608,-11.91924894,0.057687855
-4.0332608,-11.5977332,-0.308319631
-4.0332608,-11.27621746,-0.807048725
-4.0332608,-10.95470172,-1.396218833
-4.0332608,-10.63318598,-2.047063991
-4.0332608,-10.31167024,-2.746716473
-4.0332608,-9.9901545,-3.475978203
-4.0332608,-9.66863876,-4.188617305
-4.0332608,-9.34712302,-4.838738931
-4.0332608,-9.02560728,-5.370503185
-4.0332608,-8.70409154,-5.772956534
-4.0332608,-8.3825758,-6.034170867
-4.0332608,-8.06106006,-6.128421022
-4.0332608,-7.73954432,-6.02201626
-4.0332608,-7.41802858,-5.872445756
-4.0332608,-7.09651284,-5.698006369
-4.0332608,-6.7749971,-5.473178218
-4.0332608,-6.45348136,-5.162026201
-4.0332608,-6.13196562,-4.722930532
-4.0332608,-5.81044988,-4.067566592
-4.0332608,-5.48893414,-3.017426419
-4.0332608,-5.1674184,-1.293570688
-4.0332608,-4.84590266,0.266171541
-4.0332608,-4.52438692,2.009436396
-4.0332608,-4.20287118,2.557298837
-4.0332608,-3.88135544,2.128110834
-4.0332608,-3.5598397,0.929574257
-4.0332608,-3.23832396,-6.852032332
-4.0332608,-2.91680822,-2.833300463
-4.0332608,-2.59529248,-0.699460648
-4.0332608,-2.27377674,1.701616338
-4.0332608,-1.952261,-2.23623134
-4.0332608,-1.63074526,-9.954267961
-4.0332608,-1.30922952,-13.23158001
-4.0332608,-0.98771378,-13.41016287
-4.0332608,-0.66619804,-13.41068428
-4.0332608,-0.3446823,-13.30025859
-4.0332608,-0.02316656,-12.91380133
-4.0332608,0.29834918,-2.288591622
-4.0332608,0.61986492,10.74819207
-4.0332608,0.94138066,3.957331258
-4.0332608,1.2628964,1.468192219
-4.0332608,1.58441214,-4.060317924
-4.0332608,1.90592788,6.117294432
-4.0332608,2.22744362,9.612399843
-4.0332608,2.54895936,6.971819008
-4.0332608,2.8704751,4.378848781
-4.0332608,3.19199084,5.11052377
-4.0332608,3.51350658,5.952783745
-4.0332608,3.83502232,5.566604515
-4.0332608,4.15653806,6.732705515
-4.0332608,4.4780538,5.872397592
-4.0332608,4.79956954,6.186436889
-4.0332608,5.12108528,3.7992872
-4.0332608,5.44260102,7.850677681
-4.0332608,5.76411676,-1.047532367
-4.0332608,6.0856325,0.113204517
-4.0332608,6.40714824,-0.647321202
-4.0332608,6.72866398,-4.259686719
-4.0332608,7.05017972,1.184641059
-4.0332608,7.37169546,-1.562325616
-4.0332608,7.6932112,-3.653499394
-4.0332608,8.01472694,0.610482085
-4.0332608,8.33624268,-1.754453961
-4.0332608,8.65775842,0.479869688
-4.0332608,8.97927416,-1.890157315
-4.0332608,9.3007899,4.541842809
-4.0332608,9.62230564,7.916604805
-4.0332608,9.94382138,7.122176527
-4.0332608,10.26533712,7.513829526
-4.0332608,10.58685286,6.667143477
-4.0332608,10.9083686,5.293495924
-4.0332608,11.22988434,5.228968652
-4.0332608,11.55140008,4.621787489
-4.0332608,11.87291582,3.810470831
-4.0332608,12.19443156,3.329306396
-4.0332608,12.5159473,3.926293535
-4.0332608,12.83746304,4.484302926
-4.0332608,13.15897878,5.094257683
-4.0332608,13.48049452,5.402239425
-4.0332608,13.80201026,5.698185876
-4.0332608,14.123526,5.974941428
-3.871696067,-18.028048,1.414316122
-3.871696067,-17.70653226,1.791686167
-3.871696067,-17.38501652,2.207981727
-3.871696067,-17.06350078,2.371379532
-3.871696067,-16.74198504,0.487453951
-3.871696067,-16.4204693,-2.702153032
-3.871696067,-16.09895356,-3.62181189
-3.871696067,-15.77743782,-5.050275391
-3.871696067,-15.45592208,-5.275360792
-3.871696067,-15.13440634,-5.50236957
-3.871696067,-14.8128906,-5.821113208
-3.871696067,-14.49137486,-6.404788438
-3.871696067,-14.16985912,-6.115152193
-3.871696067,-13.84834338,-4.153390999
-3.871696067,-13.52682764,-2.260158656
-3.871696067,-13.2053119,-0.59188544
-3.871696067,-12.88379616,0.375874483
-3.871696067,-12.56228042,0.793659379
-3.871696067,-12.24076468,0.887274054
-3.871696067,-11.91924894,0.715930818
-3.871696067,-11.5977332,0.337370937
-3.871696067,-11.27621746,-0.193251371
-3.871696067,-10.95470172,-0.821413949
-3.871696067,-10.63318598,-1.52060503
-3.871696067,-10.31167024,-2.271530801
-3.871696067,-9.9901545,-3.061202378
-3.871696067,-9.66863876,-3.867297688
-3.871696067,-9.34712302,-4.63412404
-3.871696067,-9.02560728,-5.290946691
-3.871696067,-8.70409154,-5.796719404
-3.871696067,-8.3825758,-6.12867968
-3.871696067,-8.06106006,-6.261140929
-3.871696067,-7.73954432,-6.159561134
-3.871696067,-7.41802858,-6.013518722
-3.871696067,-7.09651284,-5.829596397
-3.871696067,-6.7749971,-5.58080754
-3.871696067,-6.45348136,-5.24643068
-3.871696067,-6.13196562,-4.7814429
-3.871696067,-5.81044988,-4.020389324
-3.871696067,-5.48893414,-2.83557352
-3.871696067,-5.1674184,-1.616719588
-3.871696067,-4.84590266,1.038577933
-3.871696067,-4.52438692,1.94508808
-3.871696067,-4.20287118,2.523238487
-3.871696067,-3.88135544,2.045403219
-3.871696067,-3.5598397,1.861283464
-3.871696067,-3.23832396,-1.608036108
-3.871696067,-2.91680822,-4.051643616
-3.871696067,-2.59529248,-10.30229196
-3.871696067,-2.27377674,-2.691430388
-3.871696067,-1.952261,-1.749402228
-3.871696067,-1.63074526,-9.289032857
-3.871696067,-1.30922952,-13.35717327
-3.871696067,-0.98771378,-13.3815512
